FileName: FB396121 ,DocName: FBIS3-32790 ,DocLength: 459 ,MostFrequentWordAppearance: 9
FileName: FB396157 ,DocName: FBIS3-42255 ,DocLength: 192 ,MostFrequentWordAppearance: 9
FileName: FB396157 ,DocName: FBIS3-42256 ,DocLength: 61 ,MostFrequentWordAppearance: 3
FileName: FB396157 ,DocName: FBIS3-42257 ,DocLength: 42 ,MostFrequentWordAppearance: 3
FileName: FB396157 ,DocName: FBIS3-42250 ,DocLength: 853 ,MostFrequentWordAppearance: 32
FileName: FB396157 ,DocName: FBIS3-42251 ,DocLength: 85 ,MostFrequentWordAppearance: 4
FileName: FB396157 ,DocName: FBIS3-42252 ,DocLength: 68 ,MostFrequentWordAppearance: 3
FileName: FB396157 ,DocName: FBIS3-42253 ,DocLength: 153 ,MostFrequentWordAppearance: 9
FileName: FB396157 ,DocName: FBIS3-42258 ,DocLength: 20 ,MostFrequentWordAppearance: 2
FileName: FB396157 ,DocName: FBIS3-42259 ,DocLength: 482 ,MostFrequentWordAppearance: 12
FileName: FB396157 ,DocName: FBIS3-42243 ,DocLength: 126 ,MostFrequentWordAppearance: 3
FileName: FB396157 ,DocName: FBIS3-42244 ,DocLength: 471 ,MostFrequentWordAppearance: 8
FileName: FB396157 ,DocName: FBIS3-42245 ,DocLength: 228 ,MostFrequentWordAppearance: 5
FileName: FB396157 ,DocName: FBIS3-42246 ,DocLength: 118 ,MostFrequentWordAppearance: 4
FileName: FB396157 ,DocName: FBIS3-42240 ,DocLength: 144 ,MostFrequentWordAppearance: 6
FileName: FB396157 ,DocName: FBIS3-42241 ,DocLength: 103 ,MostFrequentWordAppearance: 4
FileName: FB396157 ,DocName: FBIS3-42242 ,DocLength: 278 ,MostFrequentWordAppearance: 7
FileName: FB396157 ,DocName: FBIS3-42247 ,DocLength: 57 ,MostFrequentWordAppearance: 3
FileName: FB396157 ,DocName: FBIS3-42248 ,DocLength: 89 ,MostFrequentWordAppearance: 3
FileName: FB396157 ,DocName: FBIS3-42249 ,DocLength: 97 ,MostFrequentWordAppearance: 4
FileName: FB396157 ,DocName: FBIS3-42260 ,DocLength: 186 ,MostFrequentWordAppearance: 5
FileName: FB396157 ,DocName: FBIS3-42261 ,DocLength: 91 ,MostFrequentWordAppearance: 5
FileName: FB396121 ,DocName: FBIS3-32806 ,DocLength: 263 ,MostFrequentWordAppearance: 7
FileName: FB396121 ,DocName: FBIS3-32805 ,DocLength: 159 ,MostFrequentWordAppearance: 6
FileName: FB396121 ,DocName: FBIS3-32804 ,DocLength: 236 ,MostFrequentWordAppearance: 13
FileName: FB396121 ,DocName: FBIS3-32803 ,DocLength: 150 ,MostFrequentWordAppearance: 6
FileName: FB396121 ,DocName: FBIS3-32809 ,DocLength: 165 ,MostFrequentWordAppearance: 5
FileName: FB396121 ,DocName: FBIS3-32808 ,DocLength: 53 ,MostFrequentWordAppearance: 3
FileName: FB396121 ,DocName: FBIS3-32807 ,DocLength: 268 ,MostFrequentWordAppearance: 9
FileName: FB396156 ,DocName: FBIS3-41731 ,DocLength: 365 ,MostFrequentWordAppearance: 9
FileName: FB396156 ,DocName: FBIS3-41732 ,DocLength: 429 ,MostFrequentWordAppearance: 15
FileName: FB396156 ,DocName: FBIS3-41730 ,DocLength: 768 ,MostFrequentWordAppearance: 11
FileName: FB396156 ,DocName: FBIS3-41735 ,DocLength: 219 ,MostFrequentWordAppearance: 4
FileName: FB396156 ,DocName: FBIS3-41736 ,DocLength: 56 ,MostFrequentWordAppearance: 3
FileName: FB396156 ,DocName: FBIS3-41733 ,DocLength: 220 ,MostFrequentWordAppearance: 6
FileName: FB396147 ,DocName: FBIS3-40270 ,DocLength: 237 ,MostFrequentWordAppearance: 16
FileName: FB396156 ,DocName: FBIS3-41734 ,DocLength: 85 ,MostFrequentWordAppearance: 4
FileName: FB396147 ,DocName: FBIS3-40271 ,DocLength: 205 ,MostFrequentWordAppearance: 12
FileName: FB396156 ,DocName: FBIS3-41728 ,DocLength: 247 ,MostFrequentWordAppearance: 12
FileName: FB396147 ,DocName: FBIS3-40272 ,DocLength: 114 ,MostFrequentWordAppearance: 5
FileName: FB396156 ,DocName: FBIS3-41729 ,DocLength: 41 ,MostFrequentWordAppearance: 3
FileName: FB396147 ,DocName: FBIS3-40273 ,DocLength: 92 ,MostFrequentWordAppearance: 3
FileName: FB396156 ,DocName: FBIS3-41726 ,DocLength: 474 ,MostFrequentWordAppearance: 29
FileName: FB396147 ,DocName: FBIS3-40274 ,DocLength: 166 ,MostFrequentWordAppearance: 6
FileName: FB396156 ,DocName: FBIS3-41727 ,DocLength: 73 ,MostFrequentWordAppearance: 4
FileName: FB396147 ,DocName: FBIS3-40275 ,DocLength: 196 ,MostFrequentWordAppearance: 5
FileName: FB396147 ,DocName: FBIS3-40276 ,DocLength: 800 ,MostFrequentWordAppearance: 20
FileName: FB396147 ,DocName: FBIS3-40277 ,DocLength: 645 ,MostFrequentWordAppearance: 29
FileName: FB396147 ,DocName: FBIS3-40278 ,DocLength: 389 ,MostFrequentWordAppearance: 27
FileName: FB396147 ,DocName: FBIS3-40279 ,DocLength: 117 ,MostFrequentWordAppearance: 7
FileName: FB396121 ,DocName: FBIS3-32813 ,DocLength: 153 ,MostFrequentWordAppearance: 6
FileName: FB396121 ,DocName: FBIS3-32812 ,DocLength: 220 ,MostFrequentWordAppearance: 6
FileName: FB396121 ,DocName: FBIS3-32811 ,DocLength: 424 ,MostFrequentWordAppearance: 19
FileName: FB396121 ,DocName: FBIS3-32810 ,DocLength: 257 ,MostFrequentWordAppearance: 13
FileName: FB396156 ,DocName: FBIS3-41720 ,DocLength: 242 ,MostFrequentWordAppearance: 6
FileName: FB396156 ,DocName: FBIS3-41721 ,DocLength: 259 ,MostFrequentWordAppearance: 7
FileName: FB396156 ,DocName: FBIS3-41724 ,DocLength: 158 ,MostFrequentWordAppearance: 8
FileName: FB396156 ,DocName: FBIS3-41725 ,DocLength: 804 ,MostFrequentWordAppearance: 35
FileName: FB396156 ,DocName: FBIS3-41722 ,DocLength: 47 ,MostFrequentWordAppearance: 3
FileName: FB396156 ,DocName: FBIS3-41723 ,DocLength: 84 ,MostFrequentWordAppearance: 3
FileName: FB396156 ,DocName: FBIS3-41717 ,DocLength: 77 ,MostFrequentWordAppearance: 4
FileName: FB396156 ,DocName: FBIS3-41718 ,DocLength: 69 ,MostFrequentWordAppearance: 3
FileName: FB396156 ,DocName: FBIS3-41715 ,DocLength: 412 ,MostFrequentWordAppearance: 11
FileName: FB396156 ,DocName: FBIS3-41716 ,DocLength: 128 ,MostFrequentWordAppearance: 4
FileName: FB396147 ,DocName: FBIS3-40266 ,DocLength: 377 ,MostFrequentWordAppearance: 9
FileName: FB396156 ,DocName: FBIS3-41719 ,DocLength: 81 ,MostFrequentWordAppearance: 3
FileName: FB396147 ,DocName: FBIS3-40267 ,DocLength: 264 ,MostFrequentWordAppearance: 7
FileName: FB396147 ,DocName: FBIS3-40268 ,DocLength: 401 ,MostFrequentWordAppearance: 10
FileName: FB396147 ,DocName: FBIS3-40269 ,DocLength: 839 ,MostFrequentWordAppearance: 26
FileName: FB396121 ,DocName: FBIS3-32802 ,DocLength: 172 ,MostFrequentWordAppearance: 6
FileName: FB396121 ,DocName: FBIS3-32801 ,DocLength: 334 ,MostFrequentWordAppearance: 11
FileName: FB396121 ,DocName: FBIS3-32800 ,DocLength: 83 ,MostFrequentWordAppearance: 3
FileName: FB396061 ,DocName: FBIS3-18700 ,DocLength: 1048 ,MostFrequentWordAppearance: 34
FileName: FB396061 ,DocName: FBIS3-18701 ,DocLength: 360 ,MostFrequentWordAppearance: 10
FileName: FB396061 ,DocName: FBIS3-18702 ,DocLength: 731 ,MostFrequentWordAppearance: 22
FileName: FB396061 ,DocName: FBIS3-18703 ,DocLength: 53 ,MostFrequentWordAppearance: 5
FileName: FB396061 ,DocName: FBIS3-18704 ,DocLength: 231 ,MostFrequentWordAppearance: 10
FileName: FB396156 ,DocName: FBIS3-41710 ,DocLength: 1019 ,MostFrequentWordAppearance: 51
FileName: FB396156 ,DocName: FBIS3-41713 ,DocLength: 427 ,MostFrequentWordAppearance: 17
FileName: FB396147 ,DocName: FBIS3-40290 ,DocLength: 244 ,MostFrequentWordAppearance: 11
FileName: FB396156 ,DocName: FBIS3-41714 ,DocLength: 723 ,MostFrequentWordAppearance: 9
FileName: FB396147 ,DocName: FBIS3-40291 ,DocLength: 110 ,MostFrequentWordAppearance: 4
FileName: FB396156 ,DocName: FBIS3-41711 ,DocLength: 80 ,MostFrequentWordAppearance: 4
FileName: FB396147 ,DocName: FBIS3-40292 ,DocLength: 670 ,MostFrequentWordAppearance: 29
FileName: FB396156 ,DocName: FBIS3-41712 ,DocLength: 48 ,MostFrequentWordAppearance: 3
FileName: FB396147 ,DocName: FBIS3-40293 ,DocLength: 404 ,MostFrequentWordAppearance: 12
FileName: FB396156 ,DocName: FBIS3-41706 ,DocLength: 148 ,MostFrequentWordAppearance: 4
FileName: FB396147 ,DocName: FBIS3-40294 ,DocLength: 171 ,MostFrequentWordAppearance: 13
FileName: FB396156 ,DocName: FBIS3-41707 ,DocLength: 288 ,MostFrequentWordAppearance: 9
FileName: FB396147 ,DocName: FBIS3-40295 ,DocLength: 322 ,MostFrequentWordAppearance: 12
FileName: FB396156 ,DocName: FBIS3-41704 ,DocLength: 189 ,MostFrequentWordAppearance: 5
FileName: FB396147 ,DocName: FBIS3-40296 ,DocLength: 1164 ,MostFrequentWordAppearance: 39
FileName: FB396156 ,DocName: FBIS3-41705 ,DocLength: 343 ,MostFrequentWordAppearance: 8
FileName: FB396147 ,DocName: FBIS3-40297 ,DocLength: 199 ,MostFrequentWordAppearance: 10
FileName: FB396147 ,DocName: FBIS3-40298 ,DocLength: 480 ,MostFrequentWordAppearance: 16
FileName: FB396147 ,DocName: FBIS3-40299 ,DocLength: 154 ,MostFrequentWordAppearance: 6
FileName: FB396156 ,DocName: FBIS3-41708 ,DocLength: 70 ,MostFrequentWordAppearance: 3
FileName: FB396156 ,DocName: FBIS3-41709 ,DocLength: 186 ,MostFrequentWordAppearance: 10
FileName: FB396156 ,DocName: FBIS3-41702 ,DocLength: 155 ,MostFrequentWordAppearance: 4
FileName: FB396156 ,DocName: FBIS3-41703 ,DocLength: 911 ,MostFrequentWordAppearance: 22
FileName: FB396147 ,DocName: FBIS3-40280 ,DocLength: 135 ,MostFrequentWordAppearance: 4
FileName: FB396156 ,DocName: FBIS3-41700 ,DocLength: 123 ,MostFrequentWordAppearance: 6
FileName: FB396147 ,DocName: FBIS3-40281 ,DocLength: 190 ,MostFrequentWordAppearance: 8
FileName: FB396156 ,DocName: FBIS3-41701 ,DocLength: 58 ,MostFrequentWordAppearance: 5
FileName: FB396147 ,DocName: FBIS3-40282 ,DocLength: 1158 ,MostFrequentWordAppearance: 39
FileName: FB396147 ,DocName: FBIS3-40283 ,DocLength: 758 ,MostFrequentWordAppearance: 35
FileName: FB396147 ,DocName: FBIS3-40284 ,DocLength: 647 ,MostFrequentWordAppearance: 35
FileName: FB396147 ,DocName: FBIS3-40285 ,DocLength: 291 ,MostFrequentWordAppearance: 12
